ATG,TX.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,,,100,100,99.47643979,95.96412556,96,95.55125725,94.10828025,98.18319455,98.33666001,74.17061611,75.56327766,77.64182776,78.35866871,75.06666987,73.25734953,73.80113668,74.0904134,74.96333582,70.883126,70.84511627,68.96386695,66.25907494,67.84558928,71.62824858,69.24815822,70.39108771,72.64734924,71.69205152,68.13703477,70.69452081,66.25067179,61.01644524,61.11070994,63.87608033,66.41562892,67.85835522,66.00331792,76.76107254,74.45749733,73.29927923,
ATG,TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,17.87376131,17.14493891,15.82889218,15.39750992,15.8049636,19.88388279,18.33999212,17.51957966,16.92039853,19.23531227,18.34170854,18.14567342,15.56663384,14.59972801,16.20240923,18.85057905,19.58529691,18.07499082,16.94873166,18.63420083,17.33998628,18.82717137,24.80754018,28.04458848,25.62568677,23.11231937,22.68529064,23.87863475,14.6646125,13.70779511,14.09450971,
ATG,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7921115,0.092391158,,,,,0.780367566,,0.056512531,,,,,,,,,,
ATG,TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20012,1813,,,,,22896,,1208,,,,,,,,,,
ATG,TX.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,,24700000,29500000,38200000,44600000,52500000,51700000,62800000,132100000,150300000,171925925.9,198244444.4,234896296.3,258507407.4,308318518.5,311307407.4,329092592.6,373592592.6,391440740.7,348048148.1,364096296.3,402422222.2,424959259.3,427408444.4,405616403.7,392887037,388931020.7,412703493.3,470509827.8,454164445.2,462199451.5,510003991.9,547336958.5,499283321.9,466123480,469419105.9,470097680.7,452410221.9,922707015.9,958949497.5,944943767.1,
ATG,TX.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,,,0,0,0.523560209,4.035874439,4,4.448742747,5.891719745,1.81680545,1.663339987,7.408444636,6.768673168,6.040490681,5.749530782,8.115705259,6.218695347,7.33217039,7.771388916,7.510715401,9.261170762,9.827477468,12.00415999,13.52896574,10.46912105,8.247556173,8.851003257,7.73754934,7.899291023,8.41615553,9.815118345,9.589903363,12.19649059,10.73955967,8.145494878,6.520334165,6.462981663,6.417030406,6.86506904,4.832912112,7.911976947,8.548017886,
ATG,TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,61.11116279,92.59255814,49.42302326,45.9,40.9044186,38.79418605,45.54697674,45.22813953,39.54348837,37.05418605,48.05348837,115.1162791,150.4565116,144.3755814,103.3676744,101.9230769,73.07692308,73.07692308,69.23076923,73.07692308,100,78.84615385,75,86.54615385,109.6153846,159.6153846,142.3076923,114.1384615,125.8788462,97.71153846,87.91346154,107.9826923,121.075,132.6252628,189.7875744,127.4269016,150.3917379,
ATG,TX.VAL.MRCH.WR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATG,TX.VAL.MRCH.WL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22892553,105390780,347689246,46313390,104525604,124949232,48666006,102855432,128014970,276318217,127128887,171540910,141560443,215984814,184568961,182781076,248102744,
ATG,TX.VAL.MRCH.RS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.49813601,0.102935949,0.062850376,0,16.09997872,30.84514837,0,33.16384982,0,24.00018707,2.310955495,0.699117779,0.397125064,0.645364354,0.412241038,0.446642518,0.739367074,
ATG,TX.VAL.MRCH.R6.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3263833,1.72101013,0.2973293,4.913309088,5.090070563,8.151952467,3.535457584,0.971075597,0.199922712,5.871287885,23.61556268,18.31420388,18.79964165,13.74612152,15.45965467,11.95262413,7.971348354,
ATG,TX.VAL.MRCH.R5.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.546417124,3.446477609,2.555641398,1.993875404,1.044763907,0.048097644,0.043704443,0.05652921,0.050543831,0.009693396,0.01483414,0.010316291,
ATG,TX.VAL.MRCH.R4.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075273387,0.079597096,0.007954517,0.465632077,1.430887689,0.027548789,0.051643852,0.091194989,0.089668419,0.015460074,0.032043858,0.105455894,0.025471099,5.073334461,0.021796731,0.144005608,1.071726559,
ATG,TX.VAL.MRCH.R3.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.86499894,1.217455645,0.372302858,4.342996701,6.304517504,9.8332121,0.768579612,14.00027857,0.060168744,11.61894404,6.350341131,2.01365202,2.671644649,1.844613946,1.121392778,1.282477952,2.180809012,
ATG,TX.VAL.MRCH.R2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266021007,0.014732788,0.078072015,0.369756997,0.210160948,0.22871129,0.665953561,0.455004652,0.30660008,0.073828647,0.209223101,0.253613555,0.228721381,0.132434311,0.168665955,0.023350339,0.012372697,
ATG,TX.VAL.MRCH.R1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044302617,0.035658717,0.020804785,0.272253877,0.068009174,0.087725229,0.106583639,0.139673712,0.157258171,0.045262669,0.086448488,0.076279763,0.867468322,0.427988423,0.250075634,0.271515526,0.202821215,
ATG,TX.VAL.MRCH.OR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.57697925,3.068454375,0.776463475,10.36394874,13.10364588,18.875567,8.574695856,18.21286891,2.80749353,18.66954722,30.34171691,20.80690956,22.64947631,21.27503649,17.03127917,13.6888077,11.44939413,
ATG,TX.VAL.MRCH.HI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.92488474,96.82860968,99.16068615,89.63605126,70.7963754,50.27928463,91.42530414,48.62328127,97.19250647,57.33026571,67.3473276,78.49397266,76.95339863,78.07959915,82.5564798,85.86454979,87.8112388,
ATG,TX.VAL.MRCH.CD.WT,2000000,3000000,3000000,4000000,3000000,4000000,7000000,3000000,8000000,8000000,14000000,16000000,18000000,30000000,32000000,27000000,9000000,33000000,38000000,50000000,30000000,40000000,21000000,20000000,18000000,17000000,20000000,19000000,17000000,16000000,21000000,50000000,65000000,62000000,44000000,53000000,38000000,38000000,36000000,38000000,52000000,41000000,39000000,45004000,57000000,83000000,74000000,59352444.44,65456522.96,50810000,45715000,56151000,62959000,68965136.67,98689538.69,66261988.82,78203703.7,
ATG,TX.VAL.MRCH.AL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075273387,0.079597096,0.007954517,0.465632077,1.679029762,0.505639763,0.051643852,1.588178639,0.089668419,0.018498237,0.032407269,0.124567953,0.043793307,5.109005951,0.055767232,0.228164211,1.131800461,
ATG,TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,0,0,0.0007436,,0.005029049,0.002987911,,,0,,,,,,,,,,,,,,,,,,8.989547141,6.464334325,,,,,1.57477541,,0.547547452,,6.144380971,1.776170536,1.980299139,2.702330102,30.99082707,17.53170774,15.62045158,7.506100853,
ATG,TX.VAL.MANF.ZS.UN,,,,,,,,,,,,,,2.037356437,2.161373509,3.380007107,,51.38865253,76.60459738,,,90.93508734,,,,,,,,,,,,,,,,,,74.45229318,64.93783397,,,,,78.90421642,,58.94273735,,45.55053526,47.56955061,36.91876436,40.43814377,26.99532385,17.4525679,28.47725857,34.71235965,
