TUV,TX.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1115823,56.39904033,57.44979882,60.76558202,61.94066649,57.15472647,66.19044492,69.08729301,67.17230498,73.6502541,72.03244573,74.77493601,72.95562339,,,
TUV,TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.005973287,0.884592696,13.40173831,7.908481544,11.0224027,17.04217639,9.738674234,10.92420304,10.95514397,9.136807521,8.957379955,7.981572002,8.905229516,,,
TUV,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.81594537,17.68591442,4.249648864,14.98036358,,,,,,,,,,,
TUV,TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13523,4873,4720,3700,,,,,,,,,,,
TUV,TX.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997226.7103,1326660.604,1631797.389,2184389.324,1918447.961,2061281.013,2274363.358,2699714.744,2271530.763,3185759.092,3393628.651,3568736.56,3254374.076,,,
TUV,TX.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.13998736,36.69622224,25.33302136,28.96921567,23.45435138,21.71151353,20.09741346,16.72615663,17.1865242,13.81024637,15.42172239,13.29103262,14.01412078,,,
TUV,TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUV,TX.VAL.MRCH.WR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.697910532,12.9553643,23.62691399,5.444647282,10.0376953,6.571533562,2.195144875,5.607187164,70.07673049,23.68803072,32.62112775,18.09222938,9.157326675,43.95743196,17.19890684
TUV,TX.VAL.MRCH.WL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353157,519285,1210691,2074438,557212,919729,1276817,1845064,1138467,600515,1666743,1125598,11271137,2019530,2962797,2728244,1028577
TUV,TX.VAL.MRCH.RS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.981175213,-1.12238E-14,0.684299692,0.168092993,0,0,0,0,0,0,0,0,0,0,1.13181E-14
TUV,TX.VAL.MRCH.R6.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.508275356,15.60376287,3.69854901,5.123459944,12.51893355,9.937492457,9.592760748,10.39400259,24.47853122,29.0412396,2.228357941,1.210734205,7.814775031,13.42044931,2.284327951,7.131180349,21.28834302
TUV,TX.VAL.MRCH.R5.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065945572,1.01774549,2.786472972,18.42080737,60.94552818,25.73056575,13.08310367,1.47881227,0.001954517,0.172422711,0.034364431,45.44928323,0.382993603,0.255498616
TUV,TX.VAL.MRCH.R4.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91684666,5.677826958,0.977724816,1.008014317,1.227975505,,0.023189078,0.064111638,0.033118483,,0.00639687,0.969433482,,,0.013027707
TUV,TX.VAL.MRCH.R3.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.494805426,2.914584477,0.271250055,,0.122574532,,0.184208074,0.97373316,1.437547158,0.275929827,2.08406455,0.141347088,0.154012856,6.861943125,2.402425816,0.471951922,0.903870104
TUV,TX.VAL.MRCH.R2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.669107507,5.722868945,3.974011536,5.29483166,4.737694091,11.14643553,2.961661695,3.063633565,6.038998056,0.567512885,5.258939141,11.96572844,32.87907866,2.613330824,0.374139707,0.174507852,25.11926672
TUV,TX.VAL.MRCH.R1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.697910532,12.9553643,23.62691399,5.444647282,10.0376953,6.571533562,2.195144875,5.607187164,70.07673049,23.68803072,32.62112775,18.09222938,9.157326675,43.95743196,17.19890684
TUV,TX.VAL.MRCH.OR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67218829,24.24121629,10.86065726,16.16206413,19.37467248,24.87841527,32.38741339,75.3768975,57.70883126,43.03189762,11.08329239,13.31976425,41.02668613,23.89952118,50.5101767,8.160633726,47.58000616
TUV,TX.VAL.MRCH.HI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.32781171,75.75878371,81.46025699,70.88257157,56.31411384,69.50884445,57.57489131,18.05156894,40.09602386,51.36091521,18.83997713,62.99220503,26.35218612,58.00824944,40.33249662,47.88193431,35.221087
TUV,TX.VAL.MRCH.CD.WT,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,150000,176000,170000,150000,290000,164000,27000,121000,159000,114000,10000,16000,137000,95000,134000,62631.44631,51000,92000,200000,300000,467000,251000,41000,43000,241000,212000,240000
TUV,TX.VAL.MRCH.AL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02638243,2.91684666,5.722995819,1.02797499,1.011819786,1.270111535,0.09154154,5.127948373,0.403820054,1.409935425,1.975305571,5.769488917,1.646026551,1.152863325,0.035224122,0.073013493
TUV,TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUV,TX.VAL.MANF.ZS.UN,,,,,,,,,,,,,,,,,,,,,17.40968367,19.41943384,27.45644599,,,,,,,,,,,,,,,,,,,,35.27653214,28.24645036,83.13410828,39.56207653,,,,,,,,,,,
TUV,TX.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.742457057,6.020144734,3.815441511,2.356720767,3.582579427,4.091583613,3.973467387,3.262347323,4.686026852,3.402692011,3.588451924,3.952459369,4.125026314,,,
TUV,TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.04378365,8.074222154,4.964783198,7.29124954,,,,,,,,,,,
TUV,TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138592596,0.172228202,3.098779201,7.163108071,,,,,,,,,,,
TUV,TX.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,82.59031633,80.58056616,72.54355401,,,97.9094332,,,,,,,,,,,,,,,,,9.261032986,,3.217041789,,,,,,,,,,,,
TUV,TX.VAL.AGRI.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,2.090566798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUV,TX.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUV,TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUV,TM.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.73816816,35.24995746,26.46653211,30.88368283,47.78693703,51.35854606,29.04014563,31.35817297,33.33968348,28.71132811,27.77068833,37.44127994,35.30741876,,,
TUV,TM.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.18586557,26.60016265,14.51217767,22.59847917,33.16742294,32.13669554,15.28483262,20.80334877,21.8522836,20.40612436,15.28224399,20.0040015,28.87408042,,,
TUV,TM.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8180634.924,9230047.92,13135553.76,12338723.75,8455324.243,9659775.754,20275585.23,23040533.05,18836917.33,25802300.85,34759470.61,25371287.07,17124970.14,,,
TUV,TM.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.59328211,37.00130533,57.95794362,45.97239786,18.0439534,15.30663719,54.86966063,47.19798469,44.08930082,50.20208683,56.33893687,42.00098575,35.05889253,,,
TUV,TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TUV,TM.VAL.MRCH.WR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.082759636,39.12678716,36.16978467,1.419306066,31.63975704,29.15705215,34.55372156,10.05013162,31.12114391,12.806869,27.67418397,26.54998382,27.07688759,7.329783564,6.657089552,11.0485181,7.734315389
TUV,TM.VAL.MRCH.WL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648030,3568729,11291856,9968463,11595108,13011137,13388144,9790628,27024916,45735355,23652047,24401416,67090451,64916337,57750868,42812022,33188057
TUV,TM.VAL.MRCH.RS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12.94603765,0.630675772,0,1.096169178,0.540383212,4.511342274,0,10.37997306,4.887555809,7.910511932,6.828656993,8.10531293,2.239879924,1.301899047,3.232180905,2.627454207
TUV,TM.VAL.MRCH.R6.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010838246,0.004399325,0.007757804,,0.304283496,,0.004100643,0.001756782,,0.01194918,1.070203353,1.749255043,2.146441078,0.835717209,1.638669743,5.47250256,3.259934741
TUV,TM.VAL.MRCH.R5.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.249079504,0.778540483,0.104934034,3.431120725,0.299324508,0.316528832,0.411685145,0.584038123,0.73219099,0.059312976,0.012578192,0.081360033,0.000688623,0.000981263,0.002803421,0.003157991,0.00439616
TUV,TM.VAL.MRCH.R4.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.177205946,,0.02751678,0.224887944,0.010421841,,,,,,,0.015161621,,,,
TUV,TM.VAL.MRCH.R3.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113291768,0.214249947,0.71101686,0.342139004,0.094384632,,0.025821354,,0.316348809,0.14764945,0.006172827,0.013966403,0.014276249,0.111677589,1.158347958,0.011183775,0.01038024
