GHA,TX.VAL.TRVL.ZS.WT,,,,,,,,,,,,,,,,1.842374616,1.833333333,1.211689237,0.694042799,1.107418878,0.391772772,0.347222222,0.439403292,3.448275862,4.081632653,5.095541401,3.016287955,2.735978112,3.687943262,4.588394062,5.576679341,6.236786469,4.910096819,7.946026987,7.941176471,7.925072046,8.79501385,9.61158657,66.448292,67.01189952,68.30826543,68.15809419,66.48106904,67.68277247,68.15605689,77.20946105,69.3009555,56.25831876,58.93686618,50.46188618,46.10787356,41.34407334,28.57396824,36.25961531,45.35247448,13.61633474,13.51767412,
GHA,TX.VAL.TRAN.ZS.WT,,,,,,,,,,,,,,,,67.30808598,66.08333333,59.56521739,66.25216888,39.87822911,35.08325171,25.12152778,35.73240125,87.64367816,81.8877551,85.03184713,59.11924392,43.22845417,48.36879433,48.85290148,49.17617237,52.21987315,40.11065007,58.99550225,58.67647059,58.73991354,57.71745152,57.24621461,21.25596631,20.89885412,20.0812241,20.09590992,21.27691166,20.29348119,20.0112984,13.47393022,16.3629639,19.40169543,15.36659845,21.20673841,27.07139721,29.37901231,29.06391893,29.58934727,31.15255878,7.60682424,12.9258203,
GHA,TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.192211094,,,,0.362712802,0.490899876,0.573909485,13.58430801,1.924122616,2.615082671,,3.68325376,,0.196765174,0.179617761,1.05180921,1.429704729,3.662918163,2.004343656,1.652005081,7.385351786,4.882632009,,,,
GHA,TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203175,,,,826215,551888,890903,32355721,3002813,4703931,,7901997,552014,1405467,1378894,4637920,5912804,19208592,7732534,23116796,72508462,59681162,,,13891551,
GHA,TX.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,84956989,104348400,122000559.2,98039725.27,90300068,102100000,115200000,99309224,34800000,39200000,31400000,49730000,73100000,70500000,74100000,78900000,94600000,144600000,133400000,136000000,138800000,144400000,151900000,427400000,453800000,489738683.7,515358600,538800000,612305000,683725000,1082889310,1242883296,1614373796,1558769734,1522020000,1343610000,1678584000,3200185541,2353384041,1977405534,6013083944,6259804258,
GHA,TX.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,25.17911975,26.91666667,34.42622951,27.76171197,55.92465335,63.27130264,73.35069444,62.53195574,4.310344828,8.418367347,5.732484076,34.98894028,51.84678523,45.53191489,43.99460189,42.58555133,38.90063425,52.90456432,30.35982009,30.36764706,30.3314121,30.47091413,30.1514154,11.18390267,10.99603349,10.56095906,10.69158446,11.09873794,10.90632936,10.70605872,8.571010827,13.56855068,23.56071103,24.8369408,27.39385816,25.50591317,27.59170825,41.14198953,32.60836254,21.730904,78.32369696,72.49753432,
GHA,TX.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,75.2513465,63.71813285,52.27139437,157.0227409,31.57785757,36.91915021,51.62333932,58.43883902,60.39616996,60.90424895,53.32136445,36.92399761,74.92579294,58.27097546,85.28785159,103.2943567,99.99554445,97.98226356,107.5220071,102.9382621,100,102.6988708,110.7184796,139.1040644,146.6271757,167.7059992,223.0336992,251.044876,315.3816489,349.4939526,476.3940876,765.1796017,811.0786955,823.0225263,790.9949618,617.6948067,675.2901408,
GHA,TX.VAL.MRCH.WR.ZS,3.44403444,2.792429414,3.254804712,2.1667761,1.556662516,1.384954359,1.380082059,0.688298918,0.573152338,0.560872918,0.432903268,1.362621351,1.240925875,2.493866234,0.755101873,2.011498881,1.865035354,1.56242887,0.970632854,0.71684037,0.366624788,0.976619991,1.569422253,14.79119678,4.065740409,5.867393478,3.306586046,2.42473748,1.923575043,1.923574949,2.510892252,4.147121328,16.66996764,14.3712093,12.59288498,7.254008176,7.238462554,7.756893507,7.585693948,7.814883293,10.51842129,11.48112662,9.614868245,9.806640132,9.381195266,40.05181538,41.93102879,47.35352081,51.20483681,58.93388765,62.93125745,51.18360121,40.59137456,31.60047102,33.76393366,7.75753782,16.17916654,
GHA,TX.VAL.MRCH.WL.CD,325200000,322300000,322600000,304600000,321200000,317700000,268100000,305100000,331500000,326812000,458070000,337658000,429518000,626858000,729438000,807209000,828617000,1010478000,890553000,1041236000,1205865000,1046364000,804245000,713830000,415939000,454955000,876415844,951430544,859652295,1017714387,1235127233,617368000,1237009000,1147849172,1518096706,1488423867,1553705323,1547493528,1756058983,1754208756,1673258468,1713608538,2153640068,2313901091,1660860856,3060856424,3572302410,3535982532,3820122465,5074418302,5237031379,18147210542,15764116744,12750310949,15562113628,13357087494,10616071061,
GHA,TX.VAL.MRCH.RS.ZS,9.870848708,5.150480918,7.780533168,13.0006566,11.14570361,18.75983632,20.10443864,14.58538184,8.929110106,6.939769654,16.13596175,6.802445078,13.97939085,12.22238529,11.85529133,14.49773231,14.3583827,13.68006033,13.45029437,24.93507716,19.55467652,8.71675631,8.56244055,13.21014807,14.445147,10.65028409,13.9468307,13.29138725,12.76154867,12.76154859,9.662393947,0.907724404,5.835042429,7.011184044,7.263616248,8.680481808,8.070717345,5.751009512,5.77748333,6.113062065,0.288200065,0.133874041,0.012068173,0.012242269,0.027101729,0.034417426,0.085504827,0.01092808,0.006049544,0.004390139,0.006921841,0,0,0,0,0,0,
